"FUA","month","days","dailyS","meanDailyS","sdDailyS","cvDailyS"
"ES516L1","Jan","31","76.5171878383017","0.00167712580743253","0.00400983440417413","239.089660799668"
"ES516L1","Feb","29","101.921769875598","0.00223395076879708","0.00535376428941829","239.654533313693"
"ES516L1","Mar","31","242.820847242526","0.00532221741282058","0.0126756507579172","238.164843235886"
"ES516L1","Apr","30","342.526611708241","0.00750759713546032","0.0178932345140195","238.335038377394"
"ES516L1","May","31","579.015563229647","0.0126910302303535","0.0303754340842201","239.345691664735"
"ES516L1","Jun","30","388.90361966829","0.00852410178126184","0.0200191571907648","234.853568205533"
"ES516L1","Jul","31","262.2017248107","0.00574701308106917","0.0133441900025715","232.193485804437"
"ES516L1","Aug","31","205.245531774976","0.00449863080341435","0.010463770407219","232.599003218429"
"ES516L1","Sep","30","177.467758646965","0.00388978955477303","0.00902384508474349","231.988002375877"
"ES516L1","Oct","31","144.953386217029","0.00317713015555472","0.00738687769738158","232.501576445232"
"ES516L1","Nov","30","109.234829209208","0.00239424051396651","0.00566735608212228","236.707884987429"
"ES516L1","Dec","31","77.3822379789736","0.00169608622608657","0.00403384703686441","237.832662916663"
"ES519L1","Jan","31","874.405730104434","0.00356680466367437","0.0075845977834939","212.644046945946"
"ES519L1","Feb","29","889.727415108721","0.00362930363371441","0.00772011209886998","212.716071125987"
"ES519L1","Mar","31","1710.47975107951","0.00697724974028053","0.014713225770927","210.874288847449"
"ES519L1","Apr","30","2779.65656380448","0.0113385487467091","0.0236895440549995","208.929242923397"
"ES519L1","May","31","3583.74602790338","0.0146185250229589","0.0304114161228765","208.033410177254"
"ES519L1","Jun","30","2142.94054898778","0.00874130861790398","0.0182196570034178","208.431686831194"
"ES519L1","Jul","31","1943.70730872815","0.00792861260499914","0.0166299651899116","209.746219400681"
"ES519L1","Aug","31","1202.64523262573","0.0049057325184304","0.0102905320591701","209.765453385595"
"ES519L1","Sep","30","1569.99465132472","0.00640419435908775","0.0134767659970635","210.436555191982"
"ES519L1","Oct","31","1403.75321335258","0.00572607582001534","0.0120522306484667","210.479760088724"
"ES519L1","Nov","30","1120.02832377831","0.00456872835019358","0.00964811193154166","211.177185247463"
"ES519L1","Dec","31","934.210566645163","0.0038107556838241","0.00805932327690491","211.488847503794"
"ES520L1","Jan","31","179.571517739372","0.00571119896124204","0.00787297323031865","137.851496397641"
"ES520L1","Feb","29","195.629264784327","0.00622190906381042","0.00862282848669397","138.58814711466"
"ES520L1","Mar","31","387.575747904271","0.0123266887572124","0.0171258841878315","138.933370714103"
"ES520L1","Apr","30","506.819601808667","0.0161191909486886","0.0224047902243951","138.994508444717"
"ES520L1","May","31","629.318865863958","0.0200152301337052","0.0279047934233476","139.417799530352"
"ES520L1","Jun","30","508.356601522367","0.0161680745983833","0.022517505683019","139.271411360699"
"ES520L1","Jul","31","503.479088411401","0.0160129472810699","0.0222477011608138","138.93570477881"
"ES520L1","Aug","31","350.244135202333","0.0111393720247546","0.0153498044980875","137.797754343568"
"ES520L1","Sep","30","353.527487758292","0.0112437977151037","0.0155456772782354","138.260022744388"
"ES520L1","Oct","31","298.378435969281","0.00948980459160618","0.0130865019681068","137.900647392487"
"ES520L1","Nov","30","209.155314852827","0.00665209957549861","0.00912452509619702","137.167596375211"
"ES520L1","Dec","31","175.764687869774","0.00559012428820604","0.00766506624262686","137.117993222414"
"ES521L1","Jan","31","1766.54149863865","0.0190546926257284","0.0189058041057762","99.2186254437338"
"ES521L1","Feb","29","1881.68199641963","0.0202966486146936","0.0200178227971486","98.6262470083696"
"ES521L1","Mar","31","2279.29006216587","0.0245854238764938","0.0241635376009031","98.2839983654133"
"ES521L1","Apr","30","2946.2763123466","0.0317798305703502","0.031317133252297","98.5440535404082"
"ES521L1","May","31","2307.55507554536","0.0248903027273011","0.0246186850986574","98.9087411606861"
"ES521L1","Jun","30","2200.81275365642","0.0237389331527297","0.0233742759063003","98.463885280424"
"ES521L1","Jul","31","1720.47194468816","0.0185577661789919","0.0182948915071891","98.5834789097602"
"ES521L1","Aug","31","1359.8164337965","0.0146675774066865","0.0144938300034846","98.8154321713507"
"ES521L1","Sep","30","1489.04434880153","0.0160614864662711","0.0159114118601338","99.0656244274"
"ES521L1","Oct","31","1408.94091977475","0.015197455692271","0.0150300870219715","98.8987059828397"
"ES521L1","Nov","30","1197.82363548964","0.0129202519225711","0.0127698169452959","98.8356652937053"
"ES521L1","Dec","31","1342.54701789675","0.0144813019005355","0.0144895522766141","100.056972612927"
"ES522L1","Jan","31","233.336798179775","0.0101987323825244","0.0143568844696851","140.771263831629"
"ES522L1","Feb","29","287.621630566711","0.0125714249122213","0.0176645308235712","140.513354269003"
"ES522L1","Mar","31","406.707694731433","0.0177764629018503","0.0250794664650403","141.082433572485"
"ES522L1","Apr","30","491.550449962017","0.0214847873579272","0.0302255777401961","140.683625286353"
"ES522L1","May","31","347.39212515094","0.0151838858844766","0.0213277371319318","140.462970376618"
"ES522L1","Jun","30","310.185068184833","0.01355763224725","0.0190355908023959","140.404979684097"
"ES522L1","Jul","31","231.136440411195","0.0101025586962365","0.0142097486762035","140.654947953899"
"ES522L1","Aug","31","163.039445419977","0.0071261613453375","0.0100688525194067","141.29419797651"
"ES522L1","Sep","30","208.108402793247","0.00909604452962312","0.0128728057445639","141.520918269925"
"ES522L1","Oct","31","225.258502532285","0.00984564458815005","0.0139757470681002","141.948522953195"
"ES522L1","Nov","30","214.525248309994","0.0093765133226974","0.0132375404580629","141.177642504055"
"ES522L1","Dec","31","202.856624627241","0.00886649873802355","0.0125354557361028","141.379997973101"
"ES523L1","Jan","31","425.492923197015","0.00357569097446145","0.0050219976098115","140.448311827839"
"ES523L1","Feb","29","524.483531620884","0.00440757278917681","0.00613695283562339","139.23656237041"
"ES523L1","Mar","31","1095.9680285713","0.00921012495017732","0.0129603362297125","140.718353983492"
"ES523L1","Apr","30","1488.86756222949","0.0125119126880693","0.0177154223225129","141.588442663969"
"ES523L1","May","31","2629.77445600888","0.0220996878551286","0.0313345446554752","141.787272566402"
"ES523L1","Jun","30","3292.06462716975","0.0276653385590251","0.0407587947085277","147.328017047639"
"ES523L1","Jul","31","3023.73851669606","0.0254104214990089","0.0378777827220238","149.063968590608"
"ES523L1","Aug","31","2368.89087032255","0.0199073151225466","0.0295063800078996","148.218782021898"
"ES523L1","Sep","30","1867.02802877234","0.0156898385556854","0.0231931896134794","147.822997229472"
"ES523L1","Oct","31","1097.23887939771","0.00922080472787078","0.0137441160759559","149.055494412684"
"ES523L1","Nov","30","579.459093895322","0.00486956783333324","0.00697642805920605","143.265856395939"
"ES523L1","Dec","31","329.098924898061","0.00276563014637518","0.00389316214928321","140.769442883961"
"ES525L1","Jan","31","52.4194473460007","0.00252660371841715","0.00373233325251627","147.721355165838"
"ES525L1","Feb","29","51.5197416188806","0.00248323813654411","0.00366850588184887","147.73073221863"
"ES525L1","Mar","31","102.479009902104","0.00493946160418873","0.00729667582113318","147.722088070196"
"ES525L1","Apr","30","130.490520583663","0.00628960912824326","0.00928862156146007","147.68201603737"
"ES525L1","May","31","198.91635363581","0.00958771647157708","0.0141577390322982","147.665391172852"
"ES525L1","Jun","30","186.858105720757","0.00900651206057538","0.0132988917395688","147.658623561752"
"ES525L1","Jul","31","179.246946798947","0.00863965618156585","0.0127569550900454","147.655818957987"
"ES525L1","Aug","31","142.471521136692","0.00686709023650125","0.010139239807237","147.649724381703"
"ES525L1","Sep","30","120.830193326038","0.00582398386880216","0.00859919369512755","147.651399606232"
"ES525L1","Oct","31","98.5646537427385","0.00475079065613045","0.0070146479052348","147.652220713684"
"ES525L1","Nov","30","80.9847637863122","0.00390344453589976","0.00576424350045654","147.670690525845"
"ES525L1","Dec","31","63.4602355647683","0.00305876683688091","0.00451727135585685","147.682762261906"
"ES527L1","Jan","31","453.886842489729","0.00454373021622865","0.00681814831012377","150.056187001853"
"ES527L1","Feb","29","523.94453170257","0.00524505752858128","0.00804921923622131","153.462935198702"
"ES527L1","Mar","31","795.411331697048","0.00796263333463855","0.0123858726185116","155.549955623743"
"ES527L1","Apr","30","1060.72136724562","0.0106185755482929","0.0166749815227109","157.035955028749"
"ES527L1","May","31","898.31014293473","0.008992723643646","0.0140939714875968","156.726393983598"
"ES527L1","Jun","30","636.200137229322","0.00636881600541902","0.00978036941509879","153.566524873336"
"ES527L1","Jul","31","511.222733715802","0.00511770327966726","0.00774635361507221","151.363867574125"
"ES527L1","Aug","31","296.213161317317","0.00296530448897638","0.00443473437299378","149.554097715093"
"ES527L1","Sep","30","734.262436886077","0.00735048939251075","0.0111934821601317","152.282134731552"
"ES527L1","Oct","31","783.924280649467","0.0078476397810604","0.0118711667325528","151.270535648218"
"ES527L1","Nov","30","618.988620650052","0.00619651647913319","0.00924512986441557","149.198826397842"
"ES527L1","Dec","31","460.800386772381","0.00461293971321695","0.00686163686206852","148.747594563368"
"ES528L1","Jan","31","56.8166989501747","0.000804598158325776","0.0016325033664431","202.896731685298"
"ES528L1","Feb","29","50.4679049317799","0.00071469099952956","0.00146394129495943","204.835557733771"
"ES528L1","Mar","31","147.099678439363","0.00208312226070046","0.00419789622593589","201.519435759106"
"ES528L1","Apr","30","256.467200265296","0.00363190823855124","0.0072328452555344","199.147246584059"
"ES528L1","May","31","367.66544814388","0.00520661967207931","0.0099552399904545","191.203518164383"
"ES528L1","Jun","30","303.450886973447","0.00429725818839407","0.00791635147736755","184.218660604286"
"ES528L1","Jul","31","323.507845822842","0.0045812907430835","0.00837698840306934","182.85214523257"
"ES528L1","Aug","31","255.672236207145","0.00362065051628046","0.00662018201163163","182.845098742991"
"ES528L1","Sep","30","231.162438104754","0.00327355998165763","0.00599898435040667","183.255672235123"
"ES528L1","Oct","31","160.662074893305","0.00227518338728748","0.00419425879811386","184.34816382491"
"ES528L1","Nov","30","102.891658206697","0.00145707934867517","0.00276356519835777","189.664701573769"
"ES528L1","Dec","31","66.8951436112864","0.000947322008231769","0.0019099197773946","201.612520431102"
"ES529L1","Jan","31","244.072611765009","0.00374580045373638","0.00500390104220713","133.586962359829"
"ES529L1","Feb","29","354.127584100321","0.00543482226707471","0.0072720538777204","133.804814957354"
"ES529L1","Mar","31","572.002762799549","0.00877856877483615","0.0115492099231443","131.561422133529"
"ES529L1","Apr","30","682.046878412412","0.0104674239692508","0.0134887587474537","128.864167411948"
"ES529L1","May","31","1080.41894265361","0.0165812695506931","0.0209672578815293","126.451462702703"
"ES529L1","Jun","30","1251.1024026194","0.0192007612550746","0.0244068354197488","127.113894576957"
"ES529L1","Jul","31","1222.3739229784","0.0187598631498089","0.0238657211746061","127.216925752729"
"ES529L1","Aug","31","1073.34153733026","0.0164726520868991","0.0210072922767708","127.528294569386"
"ES529L1","Sep","30","778.886053760016","0.0119536219671882","0.0152997080647914","127.992236217507"
"ES529L1","Oct","31","532.864323751035","0.00817790825137027","0.0104947814737547","128.330878155747"
"ES529L1","Nov","30","313.013898590547","0.00480384748984096","0.00616624720010443","128.360594568096"
"ES529L1","Dec","31","177.23472571582","0.00272003446516706","0.00352690477817768","129.663973870312"
"ES532L1","Jan","31","631.660139818446","0.015334162110515","0.0127277533863598","83.002600954845"
"ES532L1","Feb","29","774.593183129968","0.0188040002701908","0.0156046676640497","82.9858936387445"
"ES532L1","Mar","31","1146.39303994483","0.0278298021495116","0.0231619520519905","83.2271531344574"
"ES532L1","Apr","30","1541.09094455896","0.0374114763323613","0.0311078017627861","83.1504255176305"
"ES532L1","May","31","882.422889414738","0.0214216709007535","0.0179750602441805","83.9106357644037"
"ES532L1","Jun","30","761.754419739673","0.0184923268453299","0.0154661415510701","83.6354542098959"
"ES532L1","Jul","31","412.818083629804","0.0100215590908602","0.00846033638150863","84.4213590400776"
"ES532L1","Aug","31","271.131954642575","0.00658199098493858","0.00551054277569814","83.7215181289034"
"ES532L1","Sep","30","622.325096736326","0.0151075448920041","0.0124665133421169","82.5184596917198"
"ES532L1","Oct","31","794.355923166329","0.0192837599389782","0.015901371010857","82.4599095880445"
"ES532L1","Nov","30","669.072413883036","0.0162423813240851","0.0135503539636271","83.4259071576771"
"ES532L1","Dec","31","566.263753602292","0.0137466014517586","0.011511758290607","83.7425768907728"
"ES533L1","Jan","31","1227.15945853159","0.0180594760714573","0.015586304690021","86.3054090182323"
"ES533L1","Feb","29","1460.80234230829","0.0214978785052213","0.0185890273227965","86.4691244686386"
"ES533L1","Mar","31","2071.31252190661","0.0304824435535402","0.0264712864803402","86.8410907867188"
"ES533L1","Apr","30","2585.00580886499","0.0380422040715366","0.0329846349302599","86.7053729805817"
"ES533L1","May","31","1745.76254864149","0.0256914916431178","0.0220744609559148","85.9212896726771"
"ES533L1","Jun","30","1335.33106837411","0.0196513821485203","0.0167687857855328","85.3313301771776"
"ES533L1","Jul","31","926.907093275257","0.0136408160773978","0.0115944038446623","84.9978753388056"
"ES533L1","Aug","31","609.417782438734","0.00896848879985187","0.00759084789326691","84.6390965375604"
"ES533L1","Sep","30","1183.32413532033","0.0174143741125271","0.0147743376824286","84.8399005727154"
"ES533L1","Oct","31","1345.60605998182","0.0198025939277099","0.0169212823365205","85.4498274230754"
"ES533L1","Nov","30","1110.16392101045","0.0163377127784793","0.0138748190749277","84.9251009798884"
"ES533L1","Dec","31","986.903173824052","0.0145237476096607","0.0123564354622975","85.077459305878"
"FI001L2","Jan","31","3.9902110755144","1.06121223800598e-05","1.41750176571307e-05","133.573823873022"
"FI001L2","Feb","29","8.09022997082938","2.15162829505708e-05","2.89291840968423e-05","134.452517487807"
"FI001L2","Mar","31","77.4514334325434","0.000205985115710013","0.00028597983488546","138.835193940937"
"FI001L2","Apr","30","573.962722142032","0.00152647630255457","0.0018975797915982","124.311120219985"
"FI001L2","May","31","2400.29311845182","0.00638367340448086","0.00739717923632791","115.876530136013"
"FI001L2","Jun","30","3526.04806828461","0.00937766271268897","0.0109281212130363","116.53352810663"
"FI001L2","Jul","31","3319.94950395123","0.0088295355220043","0.0103335618899291","117.034037228534"
"FI001L2","Aug","31","2799.40077023776","0.00744511581026253","0.00868107249987733","116.600906166041"
"FI001L2","Sep","30","1449.23820514706","0.00385430567451778","0.0045427619310069","117.862004589848"
"FI001L2","Oct","31","365.811111652745","0.000972888955340341","0.00118654591086439","121.961083467054"
"FI001L2","Nov","30","87.0725546201617","0.000231572863712349","0.000305010694518285","131.712623676476"
"FI001L2","Dec","31","4.27227422259932","1.13622803489297e-05","1.85524593920697e-05","163.281126871837"
"FI002L2","Jan","31","0.265783577960915","5.37871004089762e-07","2.17967526883306e-06","405.241266448583"
"FI002L2","Feb","29","16.6817134559467","3.37590833689778e-05","4.49448857616303e-05","133.134200565799"
"FI002L2","Mar","31","210.593915542365","0.000426182692237757","0.000618996998519057","145.242171911977"
"FI002L2","Apr","30","836.476790912862","0.00169279311715883","0.00224472954456735","132.605072753066"
"FI002L2","May","31","4761.52470320967","0.00963598312868755","0.0125713633984773","130.462696235434"
